Product Title,Price,Rating,Reviews,Product URL
"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",Rs. 554,4.4 out of 5 stars,448,"https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-166
"
"DAHSHA Cross Body Travel Office Business Messenger Shoulder Bag for Men Women (Grey, 33 * 19 * 26.6cm)",Rs. 699,3.9 out of 5 stars,301,"https://www.amazon.in/DAHSHA-Multipurpose-Travel-Duffel-13X7x11-inch/dp/B07GCLJTZF/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-167
"
"Storite PU Leather 15.6 Inch Padded Laptop Shoulder Sling Office Business Organizer Messenger Travel Bag for Men & Women (Coffee Brown,39 x 30 x 9 cm)","Rs. 1,499",3.8 out of 5 stars,345,"https://www.amazon.in/Storite-Laptop-Shoulder-Messenger-Bag/dp/B08WZ9KP7Q/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-168
"
"Optima Travel Laptop Backpack, Business Anti Theft Slim Durable Laptops Backpack, Water Resistant College School Computer Bag Gifts for Men & Women Fits 15.6 Inch Notebook,",Rs. 349,5.0 out of 5 stars,1,"https://www.amazon.in/Backpack-Business-Resistant-Computer-Notebook/dp/B09P523VYS/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-169
"
"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","Rs. 1,025",4.2 out of 5 stars,16,"https://www.amazon.in/Genie-Clara-Backpack-Women-compartments/dp/B097JJGR1N/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-170
"
"Amazon Brand - Solimo Cricket Kit Bag, Black",Rs. 899,4.3 out of 5 stars,27,"https://www.amazon.in/Amazon-Brand-Solimo-Cricket-Black/dp/B08J8L13V5/ref=sr_1_171?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-171
"
Caprese Women's Tote bag,Rs. 729,4.1 out of 5 stars,274,"https://www.amazon.in/Caprese-Womens-Tote-bag-Birch/dp/B09FT31R1X/ref=sr_1_172?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-172
"
F Gear Miles Guc Black Sports Waist Bag (3681),Rs. 449,4.3 out of 5 stars,262,"https://www.amazon.in/F-Gear-Miles-Guc-Black-Waist-Bag/dp/B08NYGBDB8/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-173
"
"WILDHORN Backpack for Men, Extra Large 30L Travel Backpack with Multi Zip Compartment, Business College Bookbags Fit 17 Inch Laptop",Rs. 699,4.1 out of 5 stars,64,"https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Bookbags/dp/B09P2RP9TG/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-174
"
Skybags Unisex Grey Gucci Fabric 31L Laptop Bags,"Rs. 1,769",3.5 out of 5 stars,2,"https://www.amazon.in/Skybags-Unisex-Gucci-Fabric-Laptop/dp/B0B21W762F/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-175
"
"SHW SOLAR BLACK LAPTOP BAG WITH PADDED LAPTOP COMPARTMENT SUITABLE FOR 15.6"" LAPTOP II ADJUSTABLE STRAPSII WATER BOTTLE POCKETII TWO COMPARTMENTS",Rs. 349,3.8 out of 5 stars,90,"https://www.amazon.in/SHW-SOLAR-COMPARTMENT-ADJUSTABLE-COMPARTMENTS/dp/B09NFSC3RP/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1668800818&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-176
"
Wolpin Waist Bag for Men and Women Pack Travel Handy Hiking Running Zip Pouch Document Money Card Phone Earphone Belt Sport Bag Fitness Adjustable Strap (Red),Rs. 179,3.5 out of 5 stars,98,"https://www.amazon.in/Running-Document-Earphone-Fitness-Adjustable/dp/B0B5DZ4KVD/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-193
"
"HOT DELIVERY BAGS Insulated and Waterproof Door Hanging Bag for Milk Sachets and Bottles Storage, Durable and Light Weight (Sea Green)",Rs. 519,4.5 out of 5 stars,218,"https://www.amazon.in/HOT-DELIVERY-BAG-Insulated-waterproof/dp/B08VJ4VWGZ/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-194
"
"AirCase Casual Backpack fits upto 15.6"" Laptop, Easy to clean, Lightweight Canvas Spacious Bag for Office/ Travel/ College, Men & Women, Black- With Warranty",Rs. 860,4.2 out of 5 stars,217,"https://www.amazon.in/AirCase-C32-Multi-Function-Laptop-Backpack/dp/B07P24DS13/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-195
"
"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)","Rs. 1,999",4.3 out of 5 stars,349,"https://www.amazon.in/Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-196
"
Lavie Women's Nova Tote Bag | Ladies Purse Handbag,"Rs. 1,099",4.2 out of 5 stars,"6,945","https://www.amazon.in/YuvKuz-TM-Infocus-Digitizer-Assembly/dp/B07MXNWTB2/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-197
"
Sfane Polyester 23 Cms Duffle Bag(BG - 05 HALF BLACK LT SHOE COMPTT_ Grey),Rs. 377,4.3 out of 5 stars,"5,681","https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-198
"
Dybbuk Laptop Bag/College Bag/School Bag/Office Bag/Waterproof Bag/Travel Bag/Casual Backpack/Trending Backpack,Rs. 549,3.9 out of 5 stars,8,"https://www.amazon.in/Dybbuk-College-Waterproof-Backpack-Trending/dp/B0BFJBYF49/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-199
"
"NISUN Stylish Nylon Small 7 Zipper Multi Pocket Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag With Adjustable Straps For Men Women (Black & Grey,21x27x10.5 cm)",Rs. 599,4.0 out of 5 stars,248,"https://www.amazon.in/NISUN-Zipper-Sling-Black-Grey/dp/B09BZNTFLX/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-200
"
AirCase 13 Inch/ 14 Inch/15.6 Inch Premium Vegan Leather Laptop Backpack for Men & Women,Rs. 999,4.0 out of 5 stars,"1,506","https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QL8633G/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-201
"
Wildcraft 35 Ltrs Black and Mel Backpack (WC 5 Dare),"Rs. 1,586",4.5 out of 5 stars,"1,491","https://www.amazon.in/Wildcraft-Black-Backpack-WC-Dare/dp/B06XD713N9/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-202
"
Wildcraft 31 Ltrs 18.50 inchs Backpack (11954 Blue_Blue),"Rs. 1,189",4.3 out of 5 stars,282,"https://www.amazon.in/Wildcraft-Music-Backpack-Blue-11954/dp/B07N2PDVX4/ref=sr_1_203?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-203
"
"NIVIA String Bag (Sky Blue), Polyester",Rs. 193,4.1 out of 5 stars,417,"https://www.amazon.in/Nivia-5177SB-Polyester-String-Blue/dp/B071XMLFTL/ref=sr_1_204?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-204
"
Half Moon 35 L Casual Waterproof 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (Black),Rs. 699,3.8 out of 5 stars,194,"https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B08RB3ZSLH/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-205
"
DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,Rs. 339,3.9 out of 5 stars,"2,116","https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-206
"
"Amazon Brand - Solimo Badminton Kit Bag, Rapid, Red",Rs. 699,4.2 out of 5 stars,74,"https://www.amazon.in/Amazon-Brand-Solimo-Badminton-Rapid/dp/B08J8G5N3K/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-207
"
Kuber Industries Rexine Lightweight Travel Toiletry Bag Shaving Kit with Carrying Strap (Grey) 54KM4283,Rs. 189,4.6 out of 5 stars,3,"https://www.amazon.in/Kuber-Industries-Lightweight-Toiletry-Carrying/dp/B0B45QRYHY/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1668800820&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-208
"
Kuber Industries Parachute Travel Duffle Bag (Black) -CTKTC8858,Rs. 577,4.0 out of 5 stars,224,"https://www.amazon.in/Kuber-Industries-Parachute-Travel-CTKTC8858/dp/B07SR43QP4/ref=sr_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-225
"
HAMMONDS FLYCATCHER Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag For Men | MacBook|NoteBook Upto 16 Inch| Crossbody Handbags with Shoulder Straps | Brushwood | LB106MH,"Rs. 2,688",4.3 out of 5 stars,"4,285","https://www.amazon.in/Hammonds-Flycatcher-Messenger-LB106MH-Brushwood/dp/B0851GC4WL/ref=sr_1_226?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-226
"
Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,Rs. 999,4.2 out of 5 stars,249,"https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-227
"
"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",Rs. 315,4.5 out of 5 stars,191,"https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-228
"
SKYBAGS Campus Navy Blue Logo Print College Laptop Backpack 30L,"Rs. 2,047",4.1 out of 5 stars,121,"https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B0842582RV/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-229
"
The Clownfish Laptop Bag Tablet Computer up to 15.6 inch for Women and Men Water Resistant Synthetic Leather Briefcase Office Bag Messenger Sling Shoulder Bag with Strap MacBook Notebook Handbag Business Briefcase Bags,"Rs. 1,899",4.3 out of 5 stars,457,"https://www.amazon.in/Clownfish-Briefcase-Shoulder-Messenger-Chocolate/dp/B07FSFHFVJ/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-230
"
Lino Perros Backpack,"Rs. 1,662",4.4 out of 5 stars,166,"https://www.amazon.in/Lino-Perros-Women-Colored-Backpack/dp/B084TPL24S/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-231
"
BEATLE NXT 01 LAPTOP BACKPACK (E) BLUE,"Rs. 1,219",3.7 out of 5 stars,36,"https://www.amazon.in/BEATLE-NXT-LAPTOP-BACKPACK-BLUE/dp/B0B3Y27TYX/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-232
"
"Golden Wolf Laptop Bag,Business Anti Theft Backpack with Lock,Water Resistant College School Laptop Backpack with Rain Cover and USB Charging Port Earphone Port,Backpack Gifts for 15.6 inch Laptop 25 L Travel Bag For Women Men, Light Grey","Rs. 1,946",4.4 out of 5 stars,"2,976","https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08T96KXTF/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-233
"
"Kuber Industries Women's Handcrafted 2 Pieces Embroidered Clutch Bag Purse Handbag for Bridal, Casual, Party, Wedding (Green & Peach) - CTKTC34529",Rs. 653,3.9 out of 5 stars,28,"https://www.amazon.in/Kuber-Industries-Handcrafted-Embroidered-Handbag/dp/B082VG1HHX/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-234
"
ZOUK Women's Messenger Bag (Beige),"Rs. 1,699",4.3 out of 5 stars,205,"https://www.amazon.in/Business-Shoulder-Leather-material-resistant/dp/B07MH9SL51/ref=sr_1_235?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-235
"
F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),"Rs. 1,178",4.5 out of 5 stars,188,"https://www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_236?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-236
"
HEROZ Hammer Unisex Nylon 35 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Black & Navy Blue),"Rs. 1,199",4.2 out of 5 stars,934,"https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B09B672TX9/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1668800824&qu=eyJxc2MiOiI4LjA0IiwicXNhIjoiOC4wNiIsInFzcCI6IjYuNzgifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-237
"
